rsi,macd,sma_short,sma_long,volume,label
50.0,0.0,1.9276170239732082,1.9276170239732082,0.0,0
50.0,0.0,0.25456659786594815,0.25456659786594815,0.0,0
50.0,0.0,137.72,137.72,0.0,1
50.0,0.0,0.035491,0.035491,0.0,1
50.0,0.0,1.13,1.13,0.0,0
50.0,0.0,0.008429466294386508,0.008429466294386508,0.0,1
50.0,0.0,1.3109385179805648,1.3109385179805648,0.0,0
50.0,0.0,0.008370927318296537,0.008370927318296537,0.0,1
50.0,0.0,0.008284788342730838,0.008284788342730838,0.0,1
50.0,0.0,1.1188,1.1188,0.0,1
50.0,0.0,0.008767796270313643,0.008767796270313643,0.0,1
50.0,0.0,0.08314944834909667,0.08314944834909667,0.0,0
50.0,0.0,1.6402,1.6402,0.0,1
50.0,0.0,135.6,135.6,0.0,0
50.0,0.0,0.0020833502605542,0.0020833502605542,0.0,1
50.0,0.0,0.007926916377403323,0.007926916377403323,0.0,1
50.0,0.0,0.007657392257660025,0.007657392257660025,0.0,1
50.0,0.0,0.21617,0.21617,0.0,1
50.0,0.0,7.36,7.36,0.0,1
50.0,0.0,0.021012,0.021012,0.0,1
50.0,0.0,0.0064766,0.0064766,0.0,0
50.0,0.0,1.19765,1.19765,0.0,1
50.0,0.0,73.05,73.05,0.0,1
50.0,0.0,7.61,7.61,0.0,1
50.0,0.0,1.2878538083145097,1.2878538083145097,0.0,1
50.0,0.0,0.22881530117081675,0.22881530117081675,0.0,1
50.0,0.0,0.14344862156994928,0.14344862156994928,0.0,1
50.0,0.0,0.23398467480526716,0.23398467480526716,0.0,1
50.0,0.0,105.19716861339725,105.19716861339725,0.0,1
50.0,0.0,1.2136359241576373,1.2136359241576373,0.0,1
50.0,0.0,469.5891270794835,469.5891270794835,0.0,1
50.0,0.0,2.964534643991296,2.964534643991296,0.0,1
